input,output
"""Sort the following Icelandic words alphabetically: List: Fyrsta stigi\u00f0 sum byrjar \u00ed heyst ver\u00f0ur at taka \u00edm\u00f3ti livur og innv\u00f8lum at br\u00e6\u00f0a hana til l\u00fdsi""","""The first letter: \""Fyrsta\"": \""F\"" (6). \""stigi\u00f0\"": \""s\"" (19). \""sum\"": \""s\"" (19). \""byrjar\"": \""b\"" (2). \""\u00ed\"": \""\u00ed\"" (11). \""heyst\"": \""h\"" (8). \""ver\u00f0ur\"": \""v\"" (22). \""at\"": \""a\"" (1). \""taka\"": \""t\"" (21). \""\u00edm\u00f3ti\"": \""\u00ed\"" (11). \""livur\"": \""l\"" (12). \""og\"": \""o\"" (15). \""innv\u00f8lum\"": \""i\"" (9). \""at\"": \""a\"" (1). \""br\u00e6\u00f0a\"": \""b\"" (2). \""hana\"": \""h\"" (8). \""til\"": \""t\"" (21). \""l\u00fdsi\"": \""l\"" (12). We now have: (1) [\""at\"", \""at\""] < (2) [\""byrjar\"", \""br\u00e6\u00f0a\""] < (6) \""Fyrsta\"" < (8) [\""heyst\"", \""hana\""] < (9) \""innv\u00f8lum\"" < (11) [\""\u00ed\"", \""\u00edm\u00f3ti\""] < (12) [\""livur\"", \""l\u00fdsi\""] < (15) \""og\"" < (19) [\""stigi\u00f0\"", \""sum\""] < (21) [\""taka\"", \""til\""] < (22) \""ver\u00f0ur\"". The answer is at at byrjar br\u00e6\u00f0a Fyrsta heyst hana innv\u00f8lum \u00ed \u00edm\u00f3ti livur og l\u00fdsi stigi\u00f0 sum taka til ver\u00f0ur."""
"""Sort the following words alphabetically: List: Naijiria Amerika France United Kingdom Syria Nnamdi Kanu Ntọrọ ụmụakwụkwọ Naijiria""","""The first letter: ""Naijiria"": ""N"" (14). ""Amerika"": ""A"" (1). ""France"": ""F"" (6). ""United Kingdom"": ""U"" (21). ""Syria"": ""S"" (19). ""Nnamdi Kanu"": ""N"" (14). ""Ntọrọ ụmụakwụkwọ Naijiria"": ""N"" (14). We now have: (1) ""Amerika"" < (6) ""France"" < (14) [""Naijiria"" ? ""Nnamdi Kanu"" ? ""Ntọrọ ụmụakwụkwọ Naijiria""] < (19) ""Syria"" < (21) ""United Kingdom"". Now let's sort this subpart [""Naijiria"" ? ""Nnamdi Kanu"" ? ""Ntọrọ ụmụakwụkwọ Naijiria""] by looking at their second letters.The second letter: ""Naijiria"": ""a"" (1). ""Nnamdi Kanu"": ""n"" (14). ""Ntọrọ ụmụakwụkwọ Naijiria"": ""t"" (20). We now have: (1) ""Naijiria"" < (14) ""Nnamdi Kanu"" < (20) ""Ntọrọ ụmụakwụkwọ Naijiria"". Hence, we have ""Amerika"" < ""France"" < [""Naijiria"" < ""Nnamdi Kanu"" < ""Ntọrọ ụmụakwụkwọ Naijiria""] < ""Syria"" < ""United Kingdom"". The answer is Amerika France Naijiria Nnamdi Kanu Ntọrọ ụmụakwụkwọ Naijiria Syria United Kingdom."""
"Sort the following words alphabetically: List: ""\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c \u0630\u0650\u0644\u06c1\u0655\u060c\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c""","The first letter: ""\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c \u0630\u0650\u0644\u06c1\u0655\u060c\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c"": ""\u0645"" (13). We now have: (13) ""\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c \u0630\u0650\u0644\u06c1\u0655\u060c\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c"". Hence, the answer is ""\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c \u0630\u0650\u0644\u06c1\u0655\u060c\u0645\u06c1\u0627\u0631\u0627\u062c\u06af\u064e\u0646\u065b\u062c""."
"""Sort the following words alphabetically: List: fingrafðrin fundust morðvopninu þín""","""The first letter: ""fingrafðrin"": ""f"" (6). ""fundust"": ""f"" (6). ""morðvopninu"": ""m"" (13). ""þín"": ""þ"" (20). We now have: (6) [""fingrafðrin"" ? ""fundust""] < (13) ""morðvopninu"" < (20) ""þín"". Now let's sort this subpart [""fingrafðrin"" ? ""fundust""] by looking at their second letters.The second letter: ""fingrafðrin"": ""i"" (9). ""fundust"": ""u"" (21). We now have: (9) ""fingrafðrin"" < (21) ""fundust"". Hence, we have [""fingrafðrin"" < ""fundust""] < ""morðvopninu"" < ""þín"". The answer is fingrafðrin fundust morðvopninu þín."""
Sort the following Faroese words alphabetically: List: \u00cd \u00e1ttati \u00e1runum v\u00f3ru FM kappingar fyri einstaklingar \u00ed G\u00f8tu \u00e1 Strondum \u00ed Kollafir\u00f0i \u00ed Vestmanna \u00e1 Giljanesi,The first letter: \u00cd (111): 1. \u00cd \n\n\u00e1ttati (122): 2. \u00e1ttati \n\n\u00e1runum (304): 3. \u00e1runum \n\nv\u00f3ru (361): 4. v\u00f3ru \n\nFM (330): 5. FM \n\nkappingar (260): 6. kappingar \n\nfyri (111): 7. fyri \n\neinstaklingar (278): 8. einstaklingar \n\n\u00ed (111): 9. \u00ed G\u00f8tu \n\n\u00e1 (111): 10. \u00e1 Strondum \n\n\u00ed (111): 11. \u00ed Kollafir\u00f0i \n\n\u00ed (111): 12. \u00ed Vestmanna \n\n\u00e1 (111): 13. \u00e1 Giljanesi\n\nThe sorted list is: \u00cd \u00e1ttati \u00e1runum v\u00f3ru FM kappingar fyri einstaklingar \u00ed G\u00f8tu \u00e1 Strondum \u00ed Kollafir\u00f0i \u00ed Vestmanna \u00e1 Giljanesi.
"""Sort the following Malayalam words alphabetically: List: \""\\u0d0e\\u0d15\\u0d4d\\u0d38\\u0d4d\\u0d31\\u0d46_\\u0d2b\\u0d4b\\u0d1f\\u0d4d\\u0d1f\\u0d4b\"" \""\\u0d28\\u0d4d\\u0d28\\u0d4d\\u0d24\\u0d4d\\u0d24\\u0d4d\\u0d30\\u0d4d\\u0d2f\"" \""\\u0d15\\u0d4d\\u0d37\\u0d3f\\u0d2a\\u0d4d\\u0d2a\\u0d3f\\u0d1a\\u0d4d\\u0d1a\\u0d41\"" \""\\u0d28\\u0d3e\\u0d1f\\u0d41\"" \""\\u0d28\\u0d3f\\u0d30\\u0d4d\\u0d23\\u0d2f\"" \""\\u0d2e\\u0d3f\\u0d15\\u0d4d\\u0d15\\u0d4a\\u0d31\\u0d4d\\u0d31\\u0d41\""""","""The first letter: \""\\u0d0e\\u0d15\\u0d4d\\u0d38\\u0d4d\\u0d31\\u0d46_\\u0d2b\\u0d4b\\u0d1f\\u0d4d\\u0d1f\\u0d4b\"": \""\\u0d0e\"" (5). \""\\u0d28\\u0d4d\\u0d28\\u0d4d\\u0d24\\u0d4d\\u0d24\\u0d4d\\u0d30\\u0d4d\\u0d2f\"": \""\\u0d28\"" (14). \""\\u0d15\\u0d4d\\u0d37\\u0d3f\\u0d2a\\u0d4d\\u0d2a\\u0d3f\\u0d1a\\u0d4d\\u0d1a\\u0d41\"": \""\\u0d15\"" (11). \""\\u0d28\\u0d3e\\u0d1f\\u0d41\"": \""\\u0d28\"" (14). \""\\u0d28\\u0d3f\\u0d30\\u0d4d\\u0d23\\u0d2f\"": \""\\u0d28\"" (14). \""\\u0d2e\\u0d3f\\u0d15\\u0d4d\\u0d15\\u0d4a\\u0d31\\u0d4d\\u0d31\\u0d41\"": \""\\u0d2e\"" (13). We now have: (5) \""\\u0d0e\\u0d15\\u0d4d\\u0d38\\u0d4d\\u0d31\\u0d46_\\u0d2b\\u0d4b\\u0d1f\\u0d4d\\u0d1f\\u0d4b\"" < (11) \""\\u0d15\\u0d4d\\u0d37\\u0d3f\\u0d2a\\u0d4d\\u0d2a\\u0d3f\\u0d1a\\u0d4d\\u0d1a\\u0d41\"" < (13) \""\\u0d2e\\u0d3f\\u0d15\\u0d4d\\u0d15\\u0d4a\\u0d31\\u0d4d\\u0d31\\u0d41\"" < (14) [\""\\u0d28\\u0d4d\\u0d28\\u0d4d\\u0"
"""Sort the following words alphabetically: List: ??????????????????????????????????????????????????? ??????????????????????????? ????????? ??????????????????""","""The first letter: ""???????????????????????????????????????????????????"": ""???"" (1). ""???????????????????????????"": ""???"" (2). ""?????????"": ""???"" (3). ""??????????????????"": ""???"" (4). We now have: (1) ""???????????????????????????????????????????????????"" < (2) ""???????????????????????????"" < (3) ""?????????"" < (4) ""??????????????????"". Hence, the answer is ??????????????????????????? ????????? ?????????????????? ?????????????????????????????????????????????????????????????????????."""
"Sort the following words alphabetically: List: ""\u09ae\u09c2\u09a4\u09cd\u09b0\u09ac\u09bf\u099c\u09cd\u099e\u09be\u09a8""","The first letter: ""\u09ae\u09c2\u09a4\u09cd\u09b0\u09ac\u09bf\u099c\u09cd\u099e\u09be\u09a8"": ""\u09ae"" (13). Hence, the answer is ""\u09ae\u09c2\u09a4\u09cd\u09b0\u09ac\u09bf\u099c\u09cd\u099e\u09be\u09a8""."
"Sort the following Malayalam words alphabetically: List: ""\u0d08\u0d36\u0d3e\u0d35\u0d3e\u0d38\u0d4d\u0d2f\u0d02"" ""\u0d05\u0d30\u0d2c\u0d3f"" ""\u0d28\u0d3e\u0d1f\u0d3f"" ""\u0d2a\u0d1f\u0d3f""","The first letter: ""\u0d08\u0d36\u0d3e\u0d35\u0d3e\u0d38\u0d4d\u0d2f\u0d02"": ""\u0d08"" (8). ""\u0d05\u0d30\u0d2c\u0d3f"": ""\u0d05"" (5). ""\u0d28\u0d3e\u0d1f\u0d3f"": ""\u0d28"" (14). ""\u0d2a\u0d1f\u0d3f"": ""\u0d2a"" (16). We now have: (5) ""\u0d05\u0d30\u0d2c\u0d3f"" < (8) ""\u0d08\u0d36\u0d3e\u0d35\u0d3e\u0d38\u0d4d\u0d2f\u0d02"" < (14) ""\u0d28\u0d3e\u0d1f\u0d3f"" < (16) ""\u0d2a\u0d1f\u0d3f"". Hence, the answer is \u0d05\u0d30\u0d2c\u0d3f \u0d08\u0d36\u0d3e\u0d35\u0d3e\u0d38\u0d4d\u0d2f\u0d02 \u0d28\u0d3e\u0d1f\u0d3f \u0d2a\u0d1f\u0d3f."
"""Sort the following Faroese words lexicographically: List: Signar, Brúanni, landstýrismadur, heldur, tad, vera, lögid, fíggjarnevndarformadurin, var, heitur, talsmaður, nýggju""","""The first letter: ""Brúanni"": ""B"" (2). ""fíggjarnevndarformadurin"": ""f"" (6). ""heldur"": ""h"" (8). ""landstýrismadur"": ""l"" (12). ""lögid"": ""l"" (12). ""nýggju"": ""n"" (14). ""Signar"": ""S"" (19). ""tad"": ""t"" (20). ""talsmaður"": ""t"" (20). ""var"": ""v"" (22). ""vera"": ""v"" (22). We now have: (2) ""Brúanni"" < (6) ""fíggjarnevndarformadurin"" < (8) ""heldur"" < (12) [""landstýrismadur"" ? ""lögid""] < (14) ""nýggju"" < (19) ""Signar"" < (20) [""tad"" ? ""talsmaður""] < (22) [""var"" ? ""vera""]. Now let's sort this subpart [""landstýrismadur"" ? ""lögid""] by looking at their second letters.The second letter: ""landstýrismadur"": ""a"" (1). ""lögid"": ""ö"" (15). We now have: (1) ""landstýrismadur"" < (15) ""lögid"". Now let's sort this subpart [""tad"" ? ""talsmaður""] by looking at their second letters.The second letter: ""tad"": ""a"" (1). ""talsmaður"": ""a"" (1). We now have: (1) [""tad"" ? ""talsmaður""]. Now let's sort this subpart [""var"" ? ""vera""] by looking at their second letters.The second letter: ""var"": ""a"" (1). ""vera"": ""e"" (5). We now have: (1) ""var"" < (5) ""vera"". Hence, we have ""Brúanni"" < ""fíggjarnevndarformadurin"" < ""heldur"" < [""landstýrismadur"" < ""lögid""] < ""nýggju"" < ""Signar"" < [""tad"" = ""talsmaður""] < [""var"" < ""vera""]. The answer is Brúanni fíggjarnevndarformadurin heldur landstýrismadur lögid nýggju Signar tad talsmaður var vera."""
"""Sort the following Faroese words alphabetically: List: Súkkling er ein tann minsta ítróttagreinin her á landi, men hóast hetta so hevur hon givið okkum føroyngum nøkur av frægustu úr...""","""The first letter: ""Súkkling"": ""S"" (19). ""er"": ""e"" (5). ""ein"": ""e"" (5). ""tann"": ""t"" (20). ""minsta"": ""m"" (13). ""ítróttagreinin"": ""í"" (9). ""her"": ""h"" (8). ""á"": ""á"" (1). ""landi"": ""l"" (12). ""men"": ""m"" (13). ""hóast"": ""h"" (8). ""hetta"": ""h"" (8). ""so"": ""s"" (19). ""hevur"": ""h"" (8). ""hon"": ""h"" (8). ""givið"": ""g"" (7). ""okkum"": ""o"" (15). ""føroyngum"": ""f"" (6). ""nøkur"": ""n"" (14). ""av"": ""a"" (1). ""frægustu"": ""f"" (6). ""úr"": ""ú"" (21). We now have: (1) [""á"" ? ""av""] < (5) [""ein"" ? ""er""] < (6) [""føroyngum"" ? ""frægustu""] < (7) ""givið"" < (8) [""her"" ? ""hetta"" ? ""hevur"" ? ""hóast""] < (9) ""ítróttagreinin"" < (12) ""landi"" < (13) [""men"" ? ""minsta""] < (14) ""nøkur"" < (15) ""okkum"" < (19) [""Súkkling"" ? ""so""] < (20) ""tann"" < (21) ""úr"". Now let's sort this subpart [""á"" ? ""av""] by looking at their second letters.The second letter: ""á"": ""á"" (1). ""av"": ""v"" (22). We now have: (1) ""á"" < (22) ""av"". Now let's sort this subpart [""ein"" ? ""er""] by looking at their second letters.The second letter: ""ein"": ""i"" (9). ""er"": ""r"" (18). We now have: (9) ""ein"" < (18) ""er"". Now let's sort this subpart [""føroyngum"" ? ""frægustu""] by looking at their second letters.The second letter: ""føroyngum"": ""ø"" (16). ""frægustu"": ""r"" (18). We now have: (16) ""føroyngum"" < (18) ""frægustu"". Now let's sort this subpart [""her"" ? ""hetta"" ? ""hevur"" ? ""hóast""] by looking at their second letters.The second letter: ""her"": ""e"" (5). ""hetta"": ""e"" (5). ""hevur"": ""e"" (5). ""hóast"": ""ó"" (15). We now have: (5) [""her"" ? ""hetta"" ? ""hevur""] < (15) ""hóast"". Now let's sort this subpart [""men"" ? ""minsta""] by looking at their second letters.The second letter: ""men"": ""e"" (5). ""minsta"": ""i"" (9). We now have: (5) ""men"" < (9) ""minsta"". Now let's sort this subpart [""Súkkling"" ? ""so""] by looking at their second letters.The second letter: ""Súkkling"": ""ú"" (21). ""so"": ""o"" (15). We now have: (15) ""so"" < (21) ""Súkkling"". Hence, we have [""á"" < ""av""] < [""ein"" < ""er""] < [""føroyngum"" < ""frægustu""] < ""givið"" < [""her"" < ""hetta"" < ""hevur"" < ""hóast""] < ""ítróttagreinin"" < ""landi"" < [""men"" < ""minsta""] < ""nøkur"" < ""okk"
"""Sort the following words alphabetically: List: \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"" \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\""""","""The first letter: \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"": \""\\u0d1a\"" (2). \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\"": \""\\u0d1a\"" (2). We now have: (2) [\""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"" ? \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\""] by looking at their second letters.The second letter: \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"": \""\\u0d28\"" (14). \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\"": \""\\u0d28\"" (14). We now have: (14) [\""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"" ? \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\""] by looking at their third letters.The third letter: \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"": \""\\u0d4d\"" (13). \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\"": \""\\u0d4d\"" (13). We now have: (13) [\""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"" ? \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\""] by looking at their fourth letters.The fourth letter: \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"": \""\\u0d26\"" (6). \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\"": \""\\u0d26\"" (6). We now have: (6) [\""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"" ? \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\""] by looking at their fifth letters.The fifth letter: \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"": \""\\u0d28\"" (14). \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\"": \""\\u0d02\"" (2). We now have: (2) \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02\"" < (14) \""\\u0d1a\\u0d28\\u0d4d\\u0d26\\u0d28\\u0d02.\"". Hence, we have \""\\u0d1a\\u0d28"
"""Sort the following Icelandic words alphabetically: List: byrja \\u00e1 berum \\u00ed t\\u00ed sm\\u00e1a t\\u00ed vit vilja gera okkum nakrar royndir \\u00e1\\u00f0renn fleiri sleppa framat""","""The first letter: ""\\u00e1"": ""\\u00e1"" (111). ""berum"": ""b"" (303). ""byrja"": ""b"" (365). ""fleiri"": ""f"" (14). ""framat"": ""f"" (118). ""gera"": ""g"" (358). ""nakrar"": ""n"" (143). ""okkum"": ""o"" (202). ""royndir"": ""r"" (251). ""sleppa"": ""s"" (113). ""sm\\u00e1a"": ""s"" (64). ""t\\u00ed"": ""t"" (171). ""vilja"": ""v"" (365). ""vit"": ""v"" (204). We now have: (14) ""fleiri"" < (64) ""sm\\u00e1a"" < (111) ""\\u00e1"" < (113) ""sleppa"" < (118) ""framat"" < (143) ""nakrar"" < (171) ""t\\u00ed"" < (202) ""okkum"" < (251) ""royndir"" < (303) ""berum"" < (358) ""gera"" < (365) [""byrja"" ? ""vilja"" ? ""vit""]. Now let's sort this subpart [""byrja"" ? ""vilja"" ? ""vit""] by looking at their second letters.The second letter: ""byrja"": ""y"" (365). ""vilja"": ""i"" (365). ""vit"": ""i"" (204). We now have: (204) ""vit"" < (365) [""byrja"" ? ""vilja""]. Now let's sort this subpart [""byrja"" ? ""vilja""] by looking at their third letters.The third letter: ""byrja"": ""r"" (365). ""vilja"": ""l"" (365). We now have: (365) ""vilja"" < (365) ""byrja"". Hence, we have ""fleiri"" < ""sm\\u00e1a"" < ""\\u00e1"" < ""sleppa"" < ""framat"" < ""nakrar"" < ""t\\u00ed"" < ""okkum"" < ""royndir"" < ""berum"" < ""gera"" < ""vit"" < ""vilja"" < ""byrja"". The answer is \\u00e1 berum byrja fleiri framat gera nakrar okkum royndir sleppa sm\\u00e1a t\\u00ed vit vilja."""
"""Sort the following words alphabetically: List: Harnæst kann stjórin á Almannastovuni ikki úttala seg um einastaklingamál, út frá tí, sum kom fram á tingsins røðarapalli""","""The first letter: ""Harnæst"": ""H"" (8). ""kann"": ""k"" (11). ""stjórin"": ""s"" (19). ""á"": ""á"" (1). ""Almannastovuni"": ""A"" (1). ""ikki"": ""i"" (9). ""úttala"": ""ú"" (21). ""seg"": ""s"" (19). ""um"": ""u"" (21). ""einastaklingamál"": ""e"" (5). ""út"": ""ú"" (21). ""frá"": ""f"" (6). ""tí"": ""t"" (20). ""sum"": ""s"" (19). ""kom"": ""k"" (11). ""fram"": ""f"" (6). ""á"": ""á"" (1). ""tingsins"": ""t"" (20). ""røðarapalli"": ""r"" (18). We now have: (1) [""á"" ? ""Almannastovuni""] < (5) ""einastaklingamál"" < (6) [""frá"" ? ""fram""] < (8) ""Harnæst"" < (9) ""ikki"" < (11) [""kann"" ? ""kom""] < (19) [""stjórin"" ? ""seg"" ? ""sum""] < (20) [""tí"" ? ""tingsins""] < (21) [""úttala"" ? ""um"" ? ""út""]. Now let's sort this subpart [""á"" ? ""Almannastovuni""] by looking at their second letters.The second letter: ""á"": ""á"" (1). ""Almannastovuni"": ""l"" (12). We now have: (1) ""á"" < (12) ""Almannastovuni"". Now let's sort this subpart [""frá"" ? ""fram""] by looking at their second letters.The second letter: ""frá"": ""r"" (18). ""fram"": ""r"" (18). We now have: (18) [""frá"" ? ""fram""]. Now let's sort this subpart [""kann"" ? ""kom""] by looking at their second letters.The second letter: ""kann"": ""a"" (1). ""kom"": ""o"" (15). We now have: (1) ""kann"" < (15) ""kom"". Now let's sort this subpart [""stjórin"" ? ""seg"" ? ""sum""] by looking at their second letters.The second letter: ""stjórin"": ""t"" (20). ""seg"": ""e"" (5). ""sum"": ""u"" (21). We now have: (5) ""seg"" < (20) ""stjórin"" < (21) ""sum"". Now let's sort this subpart [""tí"" ? ""tingsins""] by looking at their second letters.The second letter: ""tí"": ""í"" (9). ""tingsins"": ""i"" (9). We now have: (9) [""tí"" ? ""tingsins""]. Now let's sort this subpart [""úttala"" ? ""um"" ? ""út""] by looking at their second letters.The second letter: ""úttala"": ""t"" (20). ""um"": ""m"" (13). ""út"": ""t"" (20). We now have: (13) ""um"" < (20) [""úttala"" ? ""út""]. Hence, we have [""á"" < ""Almannastovuni""] < ""einastaklingamál"" < [""frá"" ? ""fram""] < ""Harnæst"" < ""ikki"" < [""kann"" < ""kom""] < [""seg"" < ""stjórin"" < ""sum""] < [""tí"" ? ""tingsins""] < [""um"" < [""úttala"" ? ""út""]]. The answer is á Almannastovuni einastaklingamál frá fram Harnæst ikki kann kom seg stjórin sum tí tingsins um úttala út."""
"Sort the following words alphabetically: List: ""\u067e\u064e\u0646\u065b\u0686\u06a9\u064f\u0644\u0627 \u0634\u06c1\u0631\u060c\u067e\u064e\u0646\u065b\u0686\u06a9\u064f\u0644\u0627""","The first letter: ""\u067e\u064e\u0646\u065b\u0686\u06a9\u064f\u0644\u0627 \u0634\u06c1\u0631\u060c\u067e\u064e\u0646\u065b\u0686\u06a9\u064f\u0644\u0627"": ""\u067e"" (16). We have only one word, so the answer is ""\u067e\u064e\u0646\u065b\u0686\u06a9\u064f\u0644\u0627 \u0634\u06c1\u0631\u060c\u067e\u064e\u0646\u065b\u0686\u06a9\u064f\u0644\u0627""."
"""Sort the following words alphabetically: List: Naijiria Commonwealth Benue steeti Ndirindiiro ochichi Naaijiria Ogoo ndi na-achehi""","""The first letter: ""Naijiria"": ""N"" (14). ""Commonwealth"": ""C"" (3). ""Benue steeti"": ""B"" (2). ""Ndirindiiro ochichi"": ""N"" (14). ""Naaijiria"": ""N"" (14). ""Ogoo ndi na-achehi"": ""O"" (15). We now have: (2) ""Benue steeti"" < (3) ""Commonwealth"" < (14) [""Naijiria"" ? ""Ndirindiiro ochichi"" ? ""Naaijiria""] < (15) ""Ogoo ndi na-achehi"". Now let's sort this subpart [""Naijiria"" ? ""Ndirindiiro ochichi"" ? ""Naaijiria""] by looking at their second letters.The second letter: ""Naijiria"": ""a"" (1). ""Ndirindiiro ochichi"": ""d"" (4). ""Naaijiria"": ""a"" (1). We now have: (1) [""Naijiria"" ? ""Naaijiria""] < (4) ""Ndirindiiro ochichi"". Now let's sort this subpart [""Naijiria"" ? ""Naaijiria""] by looking at their third letters.The third letter: ""Naijiria"": ""i"" (9). ""Naaijiria"": ""a"" (1). We now have: (1) ""Naaijiria"" < (9) ""Naijiria"". Hence, we have ""Benue steeti"" < ""Commonwealth"" < [""Naaijiria"" < ""Naijiria"" < ""Ndirindiiro ochichi""] < ""Ogoo ndi na-achehi"". The answer is Benue steeti Commonwealth Naaijiria Naijiria Ndirindiiro ochichi Ogoo ndi na-achehi."""
"""Sort the following words alphabetically: List: Meðan taD almenna Útvarpiđ verður fíggjaD við hjálp av lógarfestum lurtaragjaldi umframt eyka inntøkum frá lýsingum og øðrum.""","""The first letter: ""Meðan"": ""M"" (13). ""taD"": ""t"" (17). ""almenna"": ""a"" (1). ""Útvarpiđ"": ""Ú"" (22). ""verður"": ""v"" (20). ""fíggjaD"": ""f"" (7). ""við"": ""v"" (20). ""hjálp"": ""h"" (8). ""av"": ""a"" (1). ""lógarfestum"": ""l"" (11). ""lurtaragjaldi"": ""l"" (11). ""umframt"": ""u"" (19). ""eyka"": ""e"" (6). ""inntøkum"": ""i"" (9). ""frá"": ""f"" (7). ""lýsingum"": ""l"" (11). ""og"": ""o"" (15). ""øðrum"": ""ø"" (23). We now have: (1) [""almenna"" ? ""av""] < (6) ""eyka"" < (7) [""fíggjaD"" ? ""frá""] < (8) ""hjálp"" < (9) ""inntøkum"" < (11) [""lógarfestum"" ? ""lurtaragjaldi"" ? ""lýsingum""] < (13) ""Meðan"" < (15) ""og"" < (17) ""taD"" < (19) ""umframt"" < (20) [""verður"" ? ""við""] < (22) ""Útvarpiđ"" < (23) ""øðrum"". Now let's sort this subpart [""almenna"" ? ""av""] by looking at their second letters.The second letter: ""almenna"": ""l"" (11). ""av"": ""v"" (20). We now have: (11) ""almenna"" < (20) ""av"". Now let's sort this subpart [""fíggjaD"" ? ""frá""] by looking at their second letters.The second letter: ""fíggjaD"": ""í"" (9). ""frá"": ""r"" (18). We now have: (9) ""fíggjaD"" < (18) ""frá"". Now let's sort this subpart [""lógarfestum"" ? ""lurtaragjaldi"" ? ""lýsingum""] by looking at their second letters.The second letter: ""lógarfestum"": ""ó"" (15). ""lurtaragjaldi"": ""u"" (19). ""lýsingum"": ""ý"" (23). We now have: (15) ""lógarfestum"" < (19) ""lurtaragjaldi"" < (23) ""lýsingum"". Now let's sort this subpart [""verður"" ? ""við""] by looking at their second letters.The second letter: ""verður"": ""e"" (6). ""við"": ""i"" (9). We now have: (6) ""verður"" < (9) ""við"". Hence, we have [""almenna"" < ""av""] < ""eyka"" < [""fíggjaD"" < ""frá""] < ""hjálp"" < ""inntøkum"" < [""lógarfestum"" < ""lurtaragjaldi"" < ""lýsingum""] < ""Meðan"" < ""og"" < ""taD"" < ""umframt"" < [""verður"" < ""við""] < ""Útvarpiđ"" < ""øðrum"". The answer is almenna av eyka fíggjaD frá hjálp inntøkum lógarfestum lurtaragjaldi lýsingum Meðan og taD umframt verður við Útvarpiđ øðrum."""
