input,output
"Alice, Bob, and Claire are exploring a butterfly garden. At the start, Alice is observing a blue butterfly, Bob is watching a yellow butterfly, and Claire is looking at a red butterfly. As they move around the garden, the butterflies land on different people. First, the blue butterfly lands on Bob. Then, the yellow butterfly lands on Claire. Finally, the red butterfly lands on Alice. At the end, which butterfly is Alice observing?","(0) At the start: Alice: blue butterfly, Bob: yellow butterfly, Claire: red butterfly.(1) The blue butterfly lands on Bob: Alice: blue butterfly, Bob: blue butterfly, Claire: red butterfly.(2) The yellow butterfly lands on Claire: Alice: blue butterfly, Bob: blue butterfly, Claire: yellow butterfly.(3) The red butterfly lands on Alice: Alice: red butterfly, Bob: blue butterfly, Claire: yellow butterfly.At the end, Alice is observing the red butterfly. The answer is (C)."
"Cindy and Mary were playing at recess. They were having a great time until Cindy brought up Allison's birthday party. Cindy had been invited to it, but Mary had not. This hurt Mary's feelings a lot. The girls kept on playing and Mary...","(0) At the start, Cindy had been invited to Allison's birthday party, but Mary had not.(1) This hurt Mary's feelings a lot.(2) The girls kept on playing, and Mary...Options:(A) Cindy(B) Allison(C) Mary's desk(D) Mary"
"Alice, Bob, and Claire are going to the amusement park. At the start, they each have a ticket: Alice has a red ticket, Bob has a blue ticket, and Claire has a green ticket. As they enter the park, the friends decide to trade tickets. First, Claire and Alice swap tickets. Then, Alice and Bob swap tickets. Finally, Bob and Claire swap tickets. At the end, Claire has the Options:(A) red ticket(B) blue ticket(C) green ticket","(0) At the start: Alice: red, Bob: blue, Claire: green.(1) Claire and Alice swap tickets: Alice: green, Bob: blue, Claire: red.(2) Alice and Bob swap tickets: Alice: blue, Bob: red, Claire: green.(3) Bob and Claire swap tickets: Alice: blue, Bob: green, Claire: red.At the end, Claire has the red ticket. The answer is (A)."
"Bobby, Lola, and Rodrigo are playing a game. At the start of the game, they each have a special pet: Bobby has a bird, Lola has a cat, and Rodrigo has a fish. As the game progresses, the players trade pets. First, Lola and Bobby swap pets. Then, Rodrigo and Lola swap pets. Finally, Bobby and Rodrigo swap pets. At the end of the game, Rodrigo has the Options:(A) bird(B) cat(C) fish","(0) At the start: Bobby: bird, Lola: cat, Rodrigo: fish.(1) Lola and Bobby swap pets: Bobby: cat, Lola: bird, Rodrigo: fish.(2) Rodrigo and Lola swap pets: Bobby: cat, Lola: fish, Rodrigo: bird.(3) Bobby and Rodrigo swap pets: Bobby: fish, Lola: fish, Rodrigo: bird.At the end of the game, Rodrigo has the bird. The answer is (A)."
"Rose and Lily were best friends. They had met when they were little and grew up together. Lily and Rose got a house to live in and painted the walls blue. Then they went to buy a couch. Jerry worked at the couch store. Lily found a green couch that she liked. Options: (A) Tom, Megan and Steve (B) Jerry (C) Tom, Lily and Jerry (D) Jerry and Steve","(0) At the start, Rose and Lily were best friends who lived together in a blue house. (1) They went to a couch store where Jerry worked. (2) Lily found a green couch that she liked. (3) The question is asking who had pillows, and the answer options include Tom, Megan, Steve, Jerry, and Lily. Based on the information given, the correct answer is (A) Tom, Megan and Steve, as the story does not mention anything about pillows."
"Alice, Bob, and Claire are playing a game with colored balls. At the start of the game, Alice has a red ball, Bob has a blue ball, and Claire has a green ball. Throughout the game, the players swap their balls in the following order: First, Alice and Bob swap balls. Then, Bob and Claire swap balls. Finally, Alice and Claire swap balls. At the end of the game, which ball does Claire have?","(0) At the start: Alice: red, Bob: blue, Claire: green.(1) Alice and Bob swap balls: Alice: blue, Bob: red, Claire: green.(2) Bob and Claire swap balls: Alice: blue, Bob: green, Claire: red.(3) Alice and Claire swap balls: Alice: green, Bob: blue, Claire: red.At the end of the game, Claire has the red ball. The answer is (C)."
"Molly and her friend Jessica liked to play hide and go seek in the woods. They would almost always play in the woods behind Molly's house. They liked to play there because of the giant trees, which were more fun to play in at nighttime. One evening, the girls thought they saw a wolf, but what did they really see?","(0) At the start, Molly and Jessica were playing hide and seek in the woods behind Molly's house, enjoying the giant trees at nighttime.(1) The girls thought they saw a wolf, but it was really:(A) Giant Trees(B) A puppy(C) A shadow of an old boot(D) An old boot.The correct answer is (C) A shadow of an old boot."
"Alice, Bob, and Claire are walking through a park. At the start, Alice is holding a daisy, Bob is holding a tulip, and Claire is holding a rose. As they walk, they decide to trade flowers. First, Alice gives her daisy to Bob, and Bob gives his tulip to Claire. Then, Bob gives his new daisy to Claire, and Claire gives her rose to Alice. Finally, Alice gives her new rose to Bob, and Bob gives his daisy to Claire. At the end, who is holding the daisy?","(0) At the start: Alice: daisy, Bob: tulip, Claire: rose.(1) Alice gives her daisy to Bob, Bob gives his tulip to Claire: Alice: -, Bob: daisy, Claire: tulip.(2) Bob gives his daisy to Claire, Claire gives her rose to Alice: Alice: rose, Bob: -, Claire: daisy.(3) Alice gives her rose to Bob, Bob gives his daisy to Claire: Alice: -, Bob: daisy, Claire: rose.At the end, Claire is holding the daisy. The answer is (C)."
"Alice, Bob, and Claire are preparing for a costume party. At the start, Alice is dressed as a witch, Bob is dressed as a superhero, and Claire is dressed as a princess. Throughout the night, the trio swap costumes. First, Alice and Bob swap costumes. Then, Bob and Claire swap costumes. Finally, Alice and Claire swap costumes. At the end of the party, Claire is dressed as a","(0) At the start: Alice: witch, Bob: superhero, Claire: princess.(1) Alice and Bob swap costumes: Alice: superhero, Bob: witch, Claire: princess.(2) Bob and Claire swap costumes: Alice: superhero, Bob: princess, Claire: witch.(3) Alice and Claire swap costumes: Alice: princess, Bob: princess, Claire: superhero.At the end of the party, Claire is dressed as a superhero. The answer is (B)."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a different colored ball: Alice has a red ball, Bob has a green ball, and Claire has a blue ball. As the game progresses, pairs of players trade balls. First, Alice and Bob swap balls. Then, Bob and Claire swap balls. Finally, Alice and Claire swap balls. At the end of the game, Claire has the","(0) At the start: Alice: red, Bob: green, Claire: blue.
(1) Alice and Bob swap balls: Alice: green, Bob: red, Claire: blue.
(2) Bob and Claire swap balls: Alice: green, Bob: blue, Claire: red.
(3) Alice and Claire swap balls: Alice: blue, Bob: blue, Claire: green.
At the end of the game, Claire has the green ball. The answer is (C)."
"""Ally was at home, sitting in her chair. She was drinking orange juice. Orange juice was her favorite drink, because she loved its sweet taste. Ally's sister was sitting on the carpet. She was drawing a pair of pink socks. Suddenly, there was a knock at the door. Who was knocking at the door?""","""(0) At the start, Ally was at home drinking orange juice, and her sister was drawing pink socks.(1) Suddenly, there was a knock at the door.(2) The options are: (A) Ally's brother, (B) Ally, (C) Ally's sister, (D) An alligator.The correct answer is (D) An alligator, since the story mentions an alligator as one of the keywords."""
"Fanny the fly was hungry. She went to the store. She saw her friend Colin the cat at the store. Colin waved to Fanny. Fanny waved back. At the store, Fanny bought ice cream, fruit, and pasta. Then she went home. She looked in her fridge. Options:(A) Danny the dog(B) Freddy the frog(C) Colin the cat(D) Allen the alligator","(0) At the store, Fanny saw her friend Colin the cat. (1) Colin waved to Fanny, and Fanny waved back. (2) At the end of the story, the question is asking which friend came to dinner and saw Fanny earlier. Based on the information provided, the answer is (C) Colin the cat."
"Olga, Andrei, and Dmitri are students in a computer science class. At the start of the class, they are each assigned a laptop: Olga has a red laptop, Andrei has a blue laptop, and Dmitri has a green laptop. Throughout the class, the students often switch laptops. First, Olga and Andrei switch laptops. Then, Andrei and Dmitri switch laptops. Finally, Olga and Dmitri switch laptops. At the end of the class, Andrei has the","(0) At the start: Olga: red laptop, Andrei: blue laptop, Dmitri: green laptop.
(1) Olga and Andrei switch laptops: Olga: blue laptop, Andrei: red laptop, Dmitri: green laptop.
(2) Andrei and Dmitri switch laptops: Olga: blue laptop, Andrei: green laptop, Dmitri: red laptop.
(3) Olga and Dmitri switch laptops: Olga: red laptop, Andrei: green laptop, Dmitri: blue laptop.
At the end of the class, Andrei has the green laptop. The answer is (B)."
"Alice, Bob, and Claire are playing a game at a park. At the start, they each have a Frisbee: Alice has a red Frisbee, Bob has a blue Frisbee, and Claire has a green Frisbee. Throughout the game, they trade Frisbees with each other. First, Alice and Bob swap Frisbees. Then, Bob and Claire swap Frisbees. Finally, Alice and Claire swap Frisbees. At the end of the game, Claire has the Options:(A) red Frisbee(B) blue Frisbee(C) green Frisbee","(0) At the start: Alice: red, Bob: blue, Claire: green.(1) Alice and Bob swap Frisbees: Alice: blue, Bob: red, Claire: green.(2) Bob and Claire swap Frisbees: Alice: blue, Bob: green, Claire: red.(3) Alice and Claire swap Frisbees: Alice: green, Bob: green, Claire: blue.At the end of the game, Claire has the blue Frisbee. The answer is (B)."
"Bob was flying a toy plane in his yard. He was having a great time! Bob had a dog and a cat that were also playing in the yard. He was also singing ""Twinkle, Twinkle Little Star."" Bob flew his toy plane too high. It landed on the roof of his Options:(A) Plane(B) Boat(C) Train(D) Car","(0) At the start, Bob was playing with a toy plane in his yard, along with his dog and cat.(1) Bob flew the toy plane too high, and it got stuck on the roof of his house.(2) The options for the toy that got stuck on the roof are: (A) Plane, (B) Boat, (C) Train, (D) Car.(3) The correct answer is (A) Plane, as the question states that Bob was flying a toy plane that got stuck on the roof."
"Alice, Bob, and Claire are having a picnic in the park. At the start, they each have a different type of sandwich: Alice has a peanut butter sandwich, Bob has a ham sandwich, and Claire has a veggie sandwich. Throughout the picnic, they trade sandwiches with each other. First, Alice and Bob swap sandwiches. Then, Bob and Claire swap sandwiches. Finally, Alice and Bob swap sandwiches again. At the end of the picnic, Bob has the Options: (A) peanut butter sandwich (B) ham sandwich (C) veggie sandwich","(0) At the start: Alice: peanut butter, Bob: ham, Claire: veggie.(1) Alice and Bob swap sandwiches: Alice: ham, Bob: peanut butter, Claire: veggie.(2) Bob and Claire swap sandwiches: Alice: ham, Bob: veggie, Claire: peanut butter.(3) Alice and Bob swap sandwiches again: Alice: veggie, Bob: peanut butter, Claire: ham.At the end of the picnic, Bob has the peanut butter sandwich. The answer is (A)."
"Amy, Brian, Candace, David, and Eddie went to the beach together. At the start, they were all awake and enjoying the day. However, as the day went on, some of them fell asleep. Brian stayed awake the whole time. At the end of the day, who did not fall asleep?Options:(A) Brian(B) Candace(C) Eddie(D) David","(0) At the start, Amy, Brian, Candace, David, and Eddie were all awake and enjoying the day at the beach.(1) As the day went on, some of them fell asleep, but Brian stayed awake the whole time.(2) At the end of the day, Brian was the only one who did not fall asleep. The answer is (A) Brian."
"""Amy, her parents, her brother Brian, and their friends Candace, David, and Eddie went to the beach together. They each brought various items with them, including a blanket to sit on. Who brought the blanket they sat on?""","""(0) At the start, the group went to the beach together, and they each brought various items with them, including a blanket to sit on.(1) Amy, her parents, her brother Brian, and their friends Candace, David, and Eddie were all present at the beach.(2) The question asks who brought the blanket they sat on.(3) Based on the information provided, the answer is Amy's mother. The options are:(A) Candace(B) Brian(C) Amy's father(D) Amy's mother.The correct answer is (D) Amy's mother."""
"On Sunday, the family went for a picnic. They got in the van and drove to the park, where Alice and the child played fetch with their dog Sissy. Dad grilled hamburgers and Mom made a salad. At the end of the picnic, Mom asked the child to do something. What did the child do?","(0) At the start, the family - Mom, Dad, Alice, Sissy the dog, and the child - got in the van and drove to the park for a picnic.(1) At the park, Alice and the child played fetch with Sissy.(2) Dad grilled hamburgers and Mom made a salad.(3) At the end of the picnic, Mom asked the child to do something.Options:(A) Went to a picnic(B) Made hotdogs(C) Went for a swim(D) Went to church
The answer is (A) Went to a picnic."
"Alice, Bob, and Claire are at a zoo. At the start, they are each observing an animal: Alice is watching a giraffe, Bob is watching a zebra, and Claire is watching a lion. As they move around the zoo, the three friends swap which animal they are observing. First, Alice and Bob swap the animals they are watching. Then, Bob and Claire swap the animals they are watching. Finally, Alice and Bob swap the animals they are watching again. At the end, Alice is watching the Options:(A) giraffe(B) zebra(C) lion","(0) At the start: Alice: giraffe, Bob: zebra, Claire: lion.(1) Alice and Bob swap animals: Alice: zebra, Bob: giraffe, Claire: lion.(2) Bob and Claire swap animals: Alice: zebra, Bob: lion, Claire: giraffe.(3) Alice and Bob swap animals again: Alice: giraffe, Bob: lion, Claire: zebra.At the end, Alice is watching the lion. The answer is (C)."
"Alice, Bob, and Claire are exploring the forest. At the start, Alice has a map, Bob has a compass, and Claire has a flashlight. As they venture deeper, they swap their tools. First, Alice gives her map to Bob, and Bob gives his compass to Alice. Then, Bob gives his compass to Claire, and Claire gives her flashlight to Bob. Finally, Alice gives her map to Claire, and Claire gives her flashlight to Alice. At the end, who has the flashlight?","(0) At the start: Alice: map, Bob: compass, Claire: flashlight.
(1) Alice gives her map to Bob, and Bob gives his compass to Alice.
(2) Bob gives his compass to Claire, and Claire gives her flashlight to Bob.
(3) Alice gives her map to Claire, and Claire gives her flashlight to Alice.
At the end, Alice has the flashlight. The answer is (C) Alice."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a different type of flower: Alice has a rose, Bob has a daisy, and Claire has a sunflower. Throughout the game, the players trade flowers with each other. First, Alice and Bob swap flowers. Then, Bob and Claire swap flowers. Finally, Alice and Claire swap flowers. At the end of the game, Claire has the","(0) At the start: Alice: rose, Bob: daisy, Claire: sunflower.(1) Alice and Bob swap flowers: Alice: daisy, Bob: rose, Claire: sunflower.(2) Bob and Claire swap flowers: Alice: daisy, Bob: sunflower, Claire: rose.(3) Alice and Claire swap flowers: Alice: rose, Bob: sunflower, Claire: daisy.At the end of the game, Claire has the daisy. The answer is (C)."
"Alice, Bob, and Claire are going to a concert. At the start, Alice has a ticket for the front row, Bob has a ticket for the middle row, and Claire has a ticket for the back row. As they enter the concert hall, they decide to rearrange their seats. First, Alice and Bob swap tickets. Then, Bob and Claire swap tickets. Finally, Alice and Bob swap tickets again. At the end, Alice has the","(0) At the start: Alice: front row, Bob: middle row, Claire: back row.(1) Alice and Bob swap tickets: Alice: middle row, Bob: front row, Claire: back row.(2) Bob and Claire swap tickets: Alice: middle row, Bob: back row, Claire: front row.(3) Alice and Bob swap tickets again: Alice: front row, Bob: middle row, Claire: back row.At the end, Alice has the front row ticket. The answer is (A)."
Emily was a princess that lived in a castle made out of rainbows and chocolate. Her mom and dad were very kind to her. Her favorite thing to do was to play on the swings on the chocolate tree in their front yard with her friend Daisy. Emily always got upset when Daisy wanted to be first on the swings. What was Emily mad about?,"(0) Emily and Daisy were playing on the swings in the front yard of Emily's castle made of rainbows and chocolate.(1) Daisy wanted to be first on the swings, which made Emily upset.(2) The options are:(A) Because Daisy yelled at Emily.(B) Because Daisy wanted to be first on the swings.(C) Because Daisy wouldn't play.(D) Because Daisy lied.The answer is (B) because Daisy wanted to be first on the swings, which made Emily mad."
"Emily, Daisy, the King, and the Queen are playing a game in the castle's front yard. At the start, Emily and Daisy are playing on the swings of the chocolate tree. The King and Queen then ask Emily to push Daisy first. What is the reason behind this request?","(0) At the start, Emily and Daisy are playing on the swings of the chocolate tree in the castle's front yard.(1) The King and Queen ask Emily to push Daisy first.(2) The reason behind this request is that sharing helps you keep friends. The answer is (B)."
"Alice, Bob, and Claire are attending a costume party. At the start of the party, they are each wearing a different costume: Alice is dressed as a witch, Bob is dressed as a superhero, and Claire is dressed as a princess.Throughout the night, the three friends swap costumes with each other. First, Alice and Bob swap costumes. Then, Bob and Claire swap costumes. Finally, Claire and Alice swap costumes. At the end of the party, Claire is wearing the Options:(A) witch costume(B) superhero costume(C) princess costume","(0) At the start: Alice: witch, Bob: superhero, Claire: princess.(1) Alice and Bob swap costumes: Alice: superhero, Bob: witch, Claire: princess.(2) Bob and Claire swap costumes: Alice: superhero, Bob: princess, Claire: witch.(3) Claire and Alice swap costumes: Alice: princess, Bob: princess, Claire: superhero.At the end of the party, Claire is wearing the superhero costume. The answer is (B)."
"Lizzie, a beautiful princess, went for a walk in the woods to see if any spring flowers had started to bloom. Her mother's birthday was the next day, and if there were flowers, Lizzie planned to pick them as a gift. As she walked, Lizzie dreamed about what might happen during her adventure.","(0) At the start, Lizzie went for a walk in the woods to find flowers for her mother's birthday.(1) In her dream, Lizzie tripped over a log and hurt her ankle. (2) In her dream, Lizzie had to sleep in the woods because of her injured ankle.At the end of her dream, Lizzie dreamed that her father found her in the woods. The answer is (C)."
"Alice, Bob, and Claire are having a birthday party. At the start of the party, they each have a different treat: Alice has a piece of cake, Bob has an ice cream cone, and Claire has a lollipop. Throughout the party, the treats are passed around. First, Alice and Bob exchange treats. Then, Bob and Claire exchange treats. Finally, Alice and Bob exchange treats again. At the end of the party, Bob has the Options:(A) cake(B) ice cream cone(C) lollipop","(0) At the start: Alice: cake, Bob: ice cream cone, Claire: lollipop.(1) Alice and Bob exchange treats: Alice: ice cream cone, Bob: cake, Claire: lollipop.(2) Bob and Claire exchange treats: Alice: ice cream cone, Bob: lollipop, Claire: cake.(3) Alice and Bob exchange treats again: Alice: lollipop, Bob: cake, Claire: ice cream cone.At the end of the party, Bob has the cake. The answer is (A)."
"Alice, Bob, and Claire are having a birthday party. At the start of the party, Alice is playing with a balloon, Bob is playing with a ball, and Claire is playing with a teddy bear. Throughout the party, the children swap toys with each other. First, Bob and Claire swap toys. Then, Alice and Bob swap toys. Finally, Claire and Alice swap toys. At the end of the party, Claire is playing with the","(0) At the start: Alice: balloon, Bob: ball, Claire: teddy bear.(1) Bob and Claire swap toys: Alice: balloon, Bob: teddy bear, Claire: ball.(2) Alice and Bob swap toys: Alice: ball, Bob: balloon, Claire: teddy bear.(3) Claire and Alice swap toys: Alice: teddy bear, Bob: balloon, Claire: ball.At the end of the party, Claire is playing with the balloon. The answer is (B)."
"""On Sunday, our family went for a picnic. Mom, dad, Alice, Sissy (our dog), and I got in the van and drove to the park. Alice and I played fetch with Sissy. Dad fired up the grill and made some hamburgers. Mom made some salad. Mom asked me to sp... At the picnic, I ate two of the following:Options:(A) Carrots(B) Hamburgers(C) Hotdogs(D) Salad""","""(0) At the start of the picnic, the family had hamburgers and salad.(1) Mom asked me to sp..., which suggests I ate something.(2) The question asks what I ate two of, and the options provided are (A) Carrots, (B) Hamburgers, (C) Hotdogs, and (D) Salad.(3) Since Dad fired up the grill and made some hamburgers, and the question states I ate two of something, the answer is (B) Hamburgers."""
"Alice, Bob, and Claire are playing a game. At the start of the game, they are each holding a ball: Alice has a red ball, Bob has a green ball, and Claire has a blue ball. As the game progresses, pairs of players trade balls. First, Alice and Bob swap balls. Then, Bob and Claire swap balls. Finally, Alice and Claire swap balls. At the end of the game, Claire has the","(0) At the start: Alice: red, Bob: green, Claire: blue.(1) Alice and Bob swap balls: Alice: green, Bob: red, Claire: blue.(2) Bob and Claire swap balls: Alice: green, Bob: blue, Claire: red.(3) Alice and Claire swap balls: Alice: blue, Bob: blue, Claire: green.At the end of the game, Claire has the green ball. The answer is (C)."
"Alice, Bob, and Claire are chefs at a restaurant. At the start of the day, they each have a different type of dish they are responsible for preparing: Alice is in charge of making the appetizers, Bob is in charge of the main courses, and Claire is in charge of the desserts. Throughout the day, the chefs often switch responsibilities. First, Alice and Bob switch responsibilities. Then, Bob and Claire switch responsibilities. Finally, Alice and Claire switch responsibilities. At the end of the day, Alice is responsible for making the","(0) At the start: Alice: appetizers, Bob: main courses, Claire: desserts.(1) Alice and Bob switch responsibilities: Alice: main courses, Bob: appetizers, Claire: desserts.(2) Bob and Claire switch responsibilities: Alice: main courses, Bob: desserts, Claire: appetizers.(3) Alice and Claire switch responsibilities: Alice: desserts, Bob: desserts, Claire: main courses.At the end of the day, Alice is responsible for making the desserts. The answer is (A)."
"Alicia, Brianna, and Carina are preparing a meal together. At the start, Alicia is chopping vegetables, Brianna is mixing the sauce, and Carina is setting the table. As they work, the tasks are rotated. First, Brianna and Alicia switch tasks. Then, Carina and Alicia switch tasks. Finally, Brianna and Carina switch tasks. At the end of the meal preparation, Carina is Options:(A) chopping vegetables(B) mixing the sauce(C) setting the table","(0) At the start: Alicia: chopping vegetables, Brianna: mixing the sauce, Carina: setting the table.(1) Brianna and Alicia switch tasks: Alicia: mixing the sauce, Brianna: chopping vegetables, Carina: setting the table.(2) Carina and Alicia switch tasks: Alicia: setting the table, Brianna: chopping vegetables, Carina: mixing the sauce.(3) Brianna and Carina switch tasks: Alicia: setting the table, Brianna: mixing the sauce, Carina: chopping vegetables.At the end of the meal preparation, Carina is chopping vegetables. The answer is (A)."
"Alice, Bob, and Claire are playing a game with rocks. At the start of the game, they each have a rock: Alice has a smooth rock, Bob has a jagged rock, and Claire has a round rock. As the game progresses, pairs of players trade rocks. First, Claire and Alice swap rocks. Then, Alice and Bob swap rocks. Finally, Claire and Bob swap rocks. At the end of the game, Bob has the Options:(A) smooth rock(B) jagged rock(C) round rock","(0) At the start: Alice: smooth, Bob: jagged, Claire: round.(1) Claire and Alice swap rocks: Alice: round, Bob: jagged, Claire: smooth.(2) Alice and Bob swap rocks: Alice: jagged, Bob: smooth, Claire: round.(3) Claire and Bob swap rocks: Alice: jagged, Bob: round, Claire: smooth.At the end of the game, Bob has the round rock. The answer is (C)."
"Alice, Bob, and Claire are having a picnic. At the start, Alice has a sandwich, Bob has an apple, and Claire has a cookie. Throughout the picnic, they share their food by trading with each other. First, Alice and Bob trade their items. Then, Bob and Claire trade their items. Finally, Alice and Claire trade their items. At the end of the picnic, Alice has the","(0) At the start: Alice: sandwich, Bob: apple, Claire: cookie.(1) Alice and Bob trade: Alice: apple, Bob: sandwich, Claire: cookie.(2) Bob and Claire trade: Alice: apple, Bob: cookie, Claire: sandwich.(3) Alice and Claire trade: Alice: cookie, Bob: cookie, Claire: apple.At the end of the picnic, Alice has the cookie. The answer is (C) cookie."
"Alice, Bob, and Claire are dancers at a square dance. At the start of a song, they each have a partner: Alice is dancing with Lola, Bob is dancing with Rodrigo, and Claire is dancing with Patrick. Throughout the song, the dancers often trade partners. First, Alice and Bob switch partners. Then, Claire and Bob switch partners. Finally, Bob and Alice switch partners. At the end of the dance, Bob is dancing with","(0) At the start: Alice: Lola, Bob: Rodrigo, Claire: Patrick.(1) Alice and Bob switch partners: Alice: Rodrigo, Bob: Lola, Claire: Patrick.(2) Claire and Bob switch partners: Alice: Rodrigo, Bob: Patrick, Claire: Lola.(3) Bob and Alice switch partners: Alice: Patrick, Bob: Rodrigo, Claire: Lola.At the end of the dance, Bob is dancing with Rodrigo. The answer is (B)."
"Alice, Bob, and Claire are playing a game with three different types of flowers: daisies, roses, and lilies. At the start of the game, Alice has a daisy, Bob has a rose, and Claire has a lily. Throughout the game, the players swap flowers with each other. First, Alice and Bob swap flowers. Then, Bob and Claire swap flowers. Finally, Claire and Alice swap flowers. At the end of the game, Claire has theOptions:(A) daisy(B) rose(C) lily","(0) At the start: Alice: daisy, Bob: rose, Claire: lily.(1) Alice and Bob swap flowers: Alice: rose, Bob: daisy, Claire: lily.(2) Bob and Claire swap flowers: Alice: rose, Bob: lily, Claire: daisy.(3) Claire and Alice swap flowers: Alice: daisy, Bob: lily, Claire: rose.At the end of the game, Claire has the rose. The answer is (B)."
Caterpillars are the larval stage of butterflies and moths. They play an important role in the ecosystem as they are a food source for many other animals. Suppose more environmental regulations are put in place to reduce pollution. How would this affect the caterpillar life cycle?,"(0) The caterpillar life cycle goes through the following stages: a larva is born, the caterpillar eats constantly until it grows bigger, the caterpillar starts to form a cocoon around itself, the caterpillar becomes a pupa, after some time the cocoon hatches, and a butterfly is born.

(1) If more environmental regulations are put in place to reduce pollution, this would likely have no effect on the caterpillar life cycle. Caterpillars and their life cycle are not directly impacted by pollution levels.

(2) The answer is (C) no effect. Increased environmental regulations on pollution would not affect the caterpillar life cycle."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a mushroom: Alice has a red mushroom, Bob has a blue mushroom, and Claire has a yellow mushroom. As the game progresses, pairs of players trade mushrooms. First, Claire and Alice swap mushrooms. Then, Alice and Bob swap mushrooms. Finally, Claire and Bob swap mushrooms. At the end of the game, Bob has the Options:(A) red mushroom(B) blue mushroom(C) yellow mushroom","(0) At the start: Alice: red, Bob: blue, Claire: yellow.(1) Claire and Alice swap mushrooms: Alice: yellow, Bob: blue, Claire: red.(2) Alice and Bob swap mushrooms: Alice: blue, Bob: red, Claire: yellow.(3) Claire and Bob swap mushrooms: Alice: blue, Bob: yellow, Claire: red.At the end of the game, Bob has the yellow mushroom. The answer is (C)."
"""Bobby got a big surprise when he came home from school one day. He found an angel in his room. His grandma had always told him angels were real. Bobby had not believed her when she told him stories. She had also told him stories about mermaids, Bigf... Who can Bobby tell about the angel?""","""(0) At the start, Bobby finds an angel in his room, but he had not believed his grandma's stories about angels and other mythical creatures.(1) Bobby's grandma had told him stories about angels being real, but he did not believe her.(2) Now that Bobby has actually seen an angel, he has to decide who he can tell about this.(3) The options are: (A) No one, (B) His grandma, (C) His mother, (D) His brother.Since Bobby had not believed his grandma's stories before, the best option is to keep the angel a secret and not tell anyone. The answer is (A) No one."""
"Alice, Bob, and Claire are dancers at a square dance. At the start of a song, they each have a partner: Alice is dancing with Lola, Bob is dancing with Rodrigo, and Claire is dancing with Patrick. Throughout the song, the dancers often trade partners. First, Alice and Bob switch partners. Then, Claire and Bob switch partners. Finally, Bob and Alice switch partners. At the end of the dance, Bob is dancing with Options:(A) Lola(B) Rodrigo(C) Claire","(0) At the start: Alice: Lola, Bob: Rodrigo, Claire: Patrick.(1) Alice and Bob switch partners: Alice: Rodrigo, Bob: Lola, Claire: Patrick.(2) Claire and Bob switch partners: Alice: Rodrigo, Bob: Patrick, Claire: Lola.(3) Bob and Alice switch partners: Alice: Patrick, Bob: Lola, Claire: Rodrigo.At the end of the dance, Bob is dancing with Lola. The answer is (A)."
"Alice, Bob, and Claire are students in the same school. At the start of the school year, they are assigned lockers in the following order: Alice has locker #12, Bob has locker #17, and Claire has locker #22. Throughout the year, the school administration decides to rearrange the locker assignments. First, Alice and Bob swap locker assignments. Then, Bob and Claire swap locker assignments. Finally, Alice and Claire swap locker assignments. At the end of the school year, which locker does Alice have?Options:(A) Locker #12(B) Locker #17(C) Locker #22","(0) At the start: Alice: Locker #12, Bob: Locker #17, Claire: Locker #22.(1) Alice and Bob swap locker assignments: Alice: Locker #17, Bob: Locker #12, Claire: Locker #22.(2) Bob and Claire swap locker assignments: Alice: Locker #17, Bob: Locker #22, Claire: Locker #12.(3) Alice and Claire swap locker assignments: Alice: Locker #12, Bob: Locker #22, Claire: Locker #17.At the end of the school year, Alice has Locker #12. The answer is (A)."
"Alice, Bob, and Claire are students in a chemistry lab. At the start of the experiment, they each have a different chemical solution: Alice has a blue solution, Bob has a red solution, and Claire has a yellow solution. As the experiment progresses, the students mix and combine the solutions. First, Alice and Bob mix their solutions, creating a purple solution. Then, Bob and Claire mix their solutions, creating an orange solution. Finally, Alice and Claire mix their solutions, creating a green solution. At the end of the experiment, the color of the solution that Bob has is the","(0) At the start: Alice: blue solution, Bob: red solution, Claire: yellow solution.(1) Alice and Bob mix their solutions, creating a purple solution.(2) Bob and Claire mix their solutions, creating an orange solution.(3) Alice and Claire mix their solutions, creating a green solution.At the end of the experiment, the color of the solution that Bob has is the orange solution. The answer is (B)."
"Clementine, a cowgirl, had a favorite color (orange), favorite food (strawberry), and a Blackberry phone that allowed her to call her friends and family when out on the range. One day, Clementine decided to buy new boots. Before buying the new boots, she:","(0) At the start, Clementine had her favorite color (orange), favorite food (strawberry), and a Blackberry phone.(1) Clementine decided to buy new boots.(2) Before buying the new boots, Clementine smoked a cigarette.At the end, Clementine bought new boots. The answer is (D)."
"""Clementine, a cowgirl, loves the color orange and her favorite food is strawberry. One day, she goes to the mall and buys some items. Which of the following did Clementine buy at the mall?""","""(0) Clementine's favorite color is orange, and her favorite food is strawberry. She also likes her Blackberry phone.(1) At the mall, Clementine buys some boots and a pretzel.(2) The options are:(A) boots and a Blackberry(B) boots(C) boots and a strawberry(D) boots and a pretzel(3) The correct answer is (D) boots and a pretzel."""
