input,output
"Question: In what year did it become clear that complex things are also important? Context: Later, in 1919, it became clear that complex things are also important. The passage discusses how in 1919, it became apparent that complex things, in addition to simple things, are important considerations.",1919
"Question: What is the name of the four chambers that make up the human heart? Context: The human heart is composed of four chambers: the right atrium, the right ventricle, the left atrium, and the left ventricle. Blood flows from the upper chambers (atria) to the lower chambers (ventricles) through one-way valves. The right side of the heart receives deoxygenated blood from the body and pumps it to the lungs, while the left side receives oxygenated blood from the lungs and pumps it to the body.","The four chambers of the human heart are the right atrium, the right ventricle, the left atrium, and the left ventricle."
"Question: Which competitions do the winners of the UEFA Champions League qualify for? Context: The UEFA Champions League is an annual club football competition organised by the Union of European Football Associations (UEFA) and contested by top-division European clubs, deciding the best team in European club football. The winners of the Champions League qualify for the UEFA Super Cup and the FIFA Club World Cup.",UEFA Super Cup;FIFA Club World Cup
"Question: What was Lord Byron's second personal name? Context: Gordon is the second personal name of Byron, given to him by his parents. Lord Byron was an English poet, peer, and politician who became one of the leading figures of the Romantic movement. He was renowned for his life of adventure, his aristocratic excesses, and his brilliant writings.",Gordon
"Question: What does the rule in the context passage specify? Context: The context passage discusses formal and informal rules, and mentions that the rule 'предусматривает санкции за нарушения' (translates to 'provides for sanctions for violations'). This suggests that the rule in question specifies sanctions or consequences for violating the rule.",Sanctions for violations
"Question: What was Whitewater, the subject that prosecutors urged one of President and Mrs. Clinton's former partners to plead guilty and cooperate with investigators about? Context: Prosecutors urged one of President and Mrs. Clinton's former Whitewater partners to plead guilty and cooperate with investigators, but she turned aside their request, sources familiar with the discussion said.",Whitewater was a real estate and business venture in which Bill and Hillary Clinton were involved in the 1970s and 1980s. It became the subject of a major political scandal and investigation during Bill Clinton's presidency.
"Question: What was the name of the author who went to London in the passage? Context: The passage mentions an author who went to London, but does not explicitly state the author's name. The passage asks several questions about this author's activities and experiences in London, such as when he went there, what he did, whether he got anything published, why it was rejected, if he published anything else, if he did anything else special in London, if he was married, and who some of his friends were. However, the author's name is not provided.",The passage does not provide the name of the author who went to London.
"Question: What country in North America has the smallest ISO numeric code? Context: Antigua and Barbuda is a country located in the West Indies in the Caribbean region, and is considered to be part of the North America continent. It has the ISO numeric code of 028, which is the smallest among the countries in North America.",Antigua and Barbuda
"Question: What is formed at the end of the prometaphase stage of the cell cycle? Context: In the completion of the prometaphase of the cell cycle, the chromosomes form a metaphase plate (equatorial plate). The prometaphase is the stage of cell division that follows prophase, in which the nuclear envelope breaks down and the spindle fibers attach to the kinetochores of the chromosomes.",A metaphase plate (equatorial plate)
"Question: Which of the listed cities was founded in the Middle Ages? Context: Varaždin, Karlovac, Pula, and Zadar are four cities in Croatia. Varaždin is a city located in northern Croatia, along the Drava River. It is known for its well-preserved Baroque architecture and was an important military and administrative center during the time of the Austrian-Hungarian Empire. Karlovac is a city located in central Croatia, founded in 1579 by the Holy Roman Emperor Rudolf II as a military fortress. Pula is a city located in Istria, on the southern tip of the Istrian peninsula. It has a long history dating back to the Roman Empire. Zadar is a city on the Adriatic coast of Croatia and was an important city during the Middle Ages, when it was ruled by the Venetian Republic.",Varaždin
"Question: What does Russian legislation allow in case of expropriation of property? Context: The legislation also allows in a number of cases the compulsory termination of the right of ownership, that is, expropriation of property. This can happen, for example, when the owner does not fulfill the obligations to use the land plot for its intended purpose.","Compulsory termination of the right of ownership, that is, expropriation of property."
"Question: What type of government body controls the redistricting process in most states? Context: In 28 states, the state legislature has primary responsibility for creating a redistricting plan, in many cases subject to approval by the state governor. To reduce the role that legislative politics might play, twelve states (Alaska, Arizona...) have established independent redistricting commissions to handle the redistricting process.",the state legislature
"Question: What was the name of the standard that was discussed by the 18 experts who gathered in Kansas City in November 1975? Context: In November 1975, 18 experts gathered in Kansas City to discuss a standard. The context passage states that ""В ноябре 1975 года 18 экспертов собрались в Канзас-Сити, чтобы обсудить стандарт."" which translates to ""In November 1975, 18 experts gathered in Kansas City to discuss a standard.""",Kansas City standard
"Question: What chemical elements make up water? Context: Water is one of the most abundant and essential substances on Earth. It is a chemical compound composed of two hydrogen atoms and one oxygen atom, with the chemical formula H2O. Water covers approximately 71% of the Earth's surface, with oceans holding about 96.5% of all Earth's water. Water is vital for all known forms of life and is the major constituent of the fluids of living organisms.",Hydrogen and oxygen
"Question: What type of dancing do the Vienna Boys' Choir perform? Context: The Vienna Boys' Choir (German: Wiener Sangerknaben) or Vienna Choir Boys is a choir of boy sopranos and altos based in Vienna, Austria. It is one of the best known boys' choirs in the world. The boys are selected mainly from Austria, but also from other countries. Gerald Wirth became the choir's artistic director in 2001. However, since then, the choir has come under pressure to modernize and has faced criticism of their musical standards, leading to a split with the Vienna State Opera. The choir has for the first time had to advertise for recruits. The Vienna Boys' Choir has sought to update its image, recording pop music selections and adopting an alternative uniform to the sailor suits used since the 1920s.",CANNOTANSWER
"Question: Where did Tennessee Williams live? Context: Tennessee Williams was an American playwright who is considered among the greatest playwrights of the 20th century. He is known for plays such as A Streetcar Named Desire, Cat on a Hot Tin Roof, and The Glass Menagerie. Williams was born in Columbus, Mississippi in 1911 and later moved to New Orleans, Louisiana, where he lived and worked for many years. New Orleans was a major source of inspiration for his plays and was often featured as a setting in his works.",New Orleans
"Question: Who was a prominent political figure involved in the Israeli-Palestinian conflict and also held the position of Vice President? Context: Anwar Sadat was an Egyptian politician who served as the third President of Egypt from 1970 until his assassination in 1981. He was a key figure in the Israeli-Palestinian conflict, playing a central role in the Camp David Accords of 1978 and the Egypt–Israel Peace Treaty of 1979. Prior to becoming President, Sadat served as Vice President of Egypt under Gamal Abdel Nasser from 1964 to 1970.",Anwar Sadat
"Question: What political party is the former Deputy Mayor for Operations of New York City affiliated with? Context: The former Deputy Mayor for Operations of New York City is Michael Bloomberg, who served in that position from 2002 to 2013. Bloomberg has been affiliated with both the Republican and Democratic parties, having been a Republican during his tenure as mayor of New York City, but later becoming an independent and then a Democrat.","Independent, Republican Party, Democratic Party"
"Question: What style of music, besides soul-jazz, also differs from Western jazz? Context: Soul jazz is a style of jazz that developed in the 1950s and 1960s, combining jazz with elements of soul, R&B, and blues music. It is characterized by a strong groove, often with a funky or bluesy feel, and features prominent organ and saxophone parts. Soul jazz emerged from the hard bop style of jazz and was popular in African American communities during the civil rights movement.",Hard-bop
Question: What country that borders Germany has the US dollar as its nominal GDP per capita currency? Context: Austria is a country that borders Germany and has the euro as its official currency. The United States dollar is not the nominal GDP per capita currency of any country bordering Germany.,None
"Question: What languages are spoken in Turkey, the country where the Central Anatolian Shepherd Dog breed originated? Context: The Central Anatolian Shepherd Dog is a breed of dog that originated in Turkey. Turkey is a country located in Western Asia, with a small portion on the Balkan Peninsula in Southeastern Europe. The main languages spoken in Turkey are Turkish, Kurdish, and Zaza. Turkish is the official and most widely spoken language, while Kurdish and Zaza are minority languages spoken in certain regions of the country.","Turkish, Kurdish, Zaza"
"Question: Who is Selina Kyle's informant in the New 52? Context: The New 52 was a 2011 revamp of the DC Comics universe. It saw the continuity of the DC Universe rebooted, with many characters' histories and origins significantly altered. One of the characters affected was Catwoman, the anti-heroine and love interest of Batman. In the New 52 reboot, Selina Kyle/Catwoman is a cat burglar who is trying to go straight, but is still entangled with the criminal underworld. She has an informant who helps her gather information and avoid trouble.",Selina Kyle's informant in the New 52 is not explicitly revealed in the provided context.
"Question: What is the definition of ballet according to the context provided? Context: ""Ballet (fr. ballet, from Italian ballare — to dance) is a type of performing art that originated in the Italian Renaissance courts of the 15th and 16th centuries and later developed into a concert dance form in France and Russia. It has since become a widespread and highly technical form of dance with many variations.",Ballet is defined as a type of performing art that originated in the Italian Renaissance courts of the 15th and 16th centuries and later developed into a concert dance form in France and Russia.
"Question: What household item can hold water but not be filled by a river? Context: A strainer or colander is a bowl-shaped kitchen utensil with perforated holes that is used to separate liquids from solids, such as when draining pasta or rinsing vegetables. Despite its ability to hold water, a strainer cannot be filled by a river due to the numerous holes that allow the water to pass through.",strainer
"Question: Who owned the first casino in Las Vegas? Context: On July 3, 1930, President Herbert Hoover signed the appropriation bill for the Boulder Dam. The dam was later renamed the Hoover Dam during the Truman administration. Work started on the dam in 1931 and Las Vegas' population swelled from around 5,000 to over 25,000 as workers flocked to the city. This rapid growth led to the opening of the first casino in Las Vegas, which was owned by local Las Vegas business owners and Mafia crime lords.",The first casino in Las Vegas was owned by a combination of local Las Vegas business owners and Mafia crime lords.
"Question: In which city was the first German opera Dafne performed? Context: Dafne is considered the first German opera, composed by Heinrich Schütz in 1627. It was based on the story of the Greek myth of Apollo and Daphne. The opera was first performed in Torgau, a town in the Free State of Saxony, Germany.",Torgau
"Question: Who founded the Ansco-Agfa company? Context: In 1922, the annual film production volume was 5 million meters. The company Ansco-Agfa was founded by the German IG Farben group.",German group IG Farben
"Question: What country surrounds Spain and contains the wine regions that produce Lancers wine? Context: Portugal is a country located in southwestern Europe on the Iberian Peninsula. It is bordered by Spain to the north and east, and by the Atlantic Ocean to the south and west. Portugal is known for its wine production, including the Lancers wine style, which is produced in various wine regions throughout the country.",Portugal
"Question: What country close to Russia has a religious leader named Filaret? Context: The country close to Russia that has a religious leader named Filaret is Ukraine. Ukraine is a country in Eastern Europe that borders Russia. The religious leader Filaret is the Patriarch of the Ukrainian Orthodox Church, which is one of the largest Orthodox Christian churches in Ukraine.",Ukraine
"Question: What superpower in 1980 created a stamp in honor of Avicenna? Context: In 1980, the Soviet Union, which then ruled his birthplace Bukhara, celebrated the thousandth anniversary of Avicenna's birth by circulating various commemorative stamps with artistic illustrations, and by erecting a bust of Avicenna based on anthropological data.",The Soviet Union
"Question: What is the mathematical symbol that is always placed first in mathematical expressions? Context: In mathematics, the order of operations is a set of rules that define the sequence of steps for evaluating a mathematical expression. The order of operations is important because it ensures that a mathematical expression is evaluated consistently and correctly. The most common mathematical symbols used in expressions are addition (+), subtraction (-), multiplication (×), division (÷), and parentheses (). These symbols are always evaluated in a specific order to obtain the correct result.",(
"Question: Where are the pink and white marbles used in Trento's local architecture? Context: The main economic sectors of Trento are tourism, trade, and service industries. Trento is known for its local architecture that utilizes pink and white marbles.",in local architecture
"Question: What new concept did the collective that created UNIX develop? Context: The collective that created UNIX developed the concept that anything is a file - files, directories, devices, and even processes can be treated as files.",The concept that anything is a file
"Question: In which industrial zones of Ankara are industries concentrated? Context: There are industrial zones in Ostim and Ivedik, where various industries are concentrated. The city of Ankara, the capital of Turkey, is known for its industrial zones that host a variety of manufacturing and production facilities.",Ostim and Ivedik
"Question: What type of government does Mexico have? Context: Mexico is a federal republic with a presidential system of government. The President of Mexico is both the head of state and head of government, and is elected to a six-year term with no possibility of re-election. Mexico has a multi-party system, with two dominant political parties, the Institutional Revolutionary Party (PRI) and the National Action Party (PAN), as well as several smaller parties. The Congress of the Union is a bicameral legislature comprising the Senate and the Chamber of Deputies.",Federal republic
"Question: What was the total amount of assets held by the bank in March 2012? Context: In March 2012, the bank's assets amounted to 141.5 billion rubles, and deposits amounted to a significant portion of these assets.",141.5 billion rubles
"Question: What currency is used in the location where Gebel Elba is partially located? Context: Gebel Elba is a mountain range located in southeastern Egypt, near the border with Sudan. Egypt is a country in North Africa that uses the Egyptian pound as its official currency.",Egyptian pound
"Question: When was the Union of South Africa formed? Context: The Union of South Africa (Dutch: Unie van Zuid-Afrika, Afrikaans: Unie van Suid-Afrika) is the historic predecessor to the present-day republic of South Africa. It came into being on 31 May 1910 with the unification of four previously separate British colonies: the Cape, Natal, Transvaal and Orange River colonies.",31 May 1910
Question: Who is the president of the country where Michel Goudchaux also holds an office? Context: Fran??ois Hollande was the president of France from 2012 to 2017. He served as the Mayor of Tulle from 2008 to 2012 before becoming the president of France. Michel Goudchaux was a French politician who served as the Minister of Finance under several French governments in the 19th century.,Fran??ois Hollande
"Question: What are the main languages spoken in Singapore? Context: Singapore is a city-state in Southeast Asia. It has a diverse population with three official languages: Malay, Mandarin Chinese, and English. Malay is the national language, while English is the language of business, government, and education. Mandarin Chinese and other Chinese dialects are also widely spoken, as well as Tamil, which is the main language of the Indian community. Singapore's multilingual society is a result of its history as a British colony and its position as a major trading hub that has attracted immigrants from around the world.","The main languages spoken in Singapore are Malay, Mandarin Chinese, and English."
"Question: Which city is known as the ""Florence of the North""? Context: Munich, the capital of Bavaria, is a major city in Germany known for its rich history, architecture, and cultural attractions. It is often referred to as the ""Monaco of Bavaria"" due to its opulent buildings, vibrant arts scene, and cosmopolitan atmosphere. The city is home to numerous museums, historic sites, and a lively beer culture, making it a popular destination for both German and international visitors.",Florence
"Question: What law describes the behavior of gases in the absence of external forces? Context: The main characteristic of a gas is that it has no fixed shape or volume, and will expand to fill any container. This is because the particles in a gas are not tightly packed together, and have a high degree of freedom of movement. The particles in a gas are in constant random motion, and collide with each other and the walls of the container. The law that describes the behavior of gases in the absence of external forces is called the Ideal Gas Law.",Ideal Gas Law
"Question: When was the first lunar map published? Context: In 1619, Christoph Scheiner published the first lunar map. The map was not very detailed, but it marked the major lunar features that were visible to the naked eye. Scheiner's map was an important early step in the study of the Moon and the development of lunar cartography.",1619
"Question: What is the main crop grown in the region described in the context? Context: The region is characterized by a warm, Mediterranean climate with mild, wet winters and hot, dry summers. The fertile soil and favorable climate make it well-suited for growing a variety of crops. One of the predominant agricultural products in this area is olive oil, with many groves of olive trees dotting the landscape. In addition to olives, the region is also known for its production of grapes, which are used to make high-quality wines. Other common crops include citrus fruits, such as oranges and lemons, as well as various vegetables and cereals.",Olives
Question: What is the approximate price per kilogram of the metal discussed in the context? Context: В зависимости от степени чистоты металла вис му... (The context talks about the price of a certain metal on the global market at the end of 2016.),around $10/kg
Question: What is the form of expression of the mechanisms of social and economic development in the constitutions of many developing countries? Context: The passage discusses how the constitutions of many developing countries express the mechanisms of social and economic development. It mentions that this is a form of expression in the constitutional law of these countries.,Agreements
"Question: What team does Cristiano Ronaldo play for? Context: Cristiano Ronaldo is a Portuguese professional footballer who plays as a forward for Spanish club Real Madrid and captains the Portugal national team. He has been with Real Madrid since 2009 and has won numerous titles with the club, including four UEFA Champions League titles. Michael Essien, a Ghanaian former professional footballer, also played for Real Madrid on loan from Chelsea in 2012-2013.",Real Madrid
"Question: Which countries border South Africa? Context: South Africa is a country located at the southern tip of the African continent. It is bordered by Namibia, Botswana, Zimbabwe, Mozambique, and Swaziland. The country has a diverse geography, with the Kalahari Desert in the north, the Drakensberg mountains in the east, and the Garden Route along the southern coast. South Africa is known for its rich wildlife, including the Big Five animals (lion, leopard, rhinoceros, elephant, and buffalo) found in its national parks.","Namibia, Botswana, Zimbabwe, Mozambique, and Swaziland"
"Question: When was Manchester United F.C. founded? Context: Manchester United F.C. is an English professional football club based in Manchester, England. The club was founded in 1878 as Newton Heath LYR Football Club, and changed its name to Manchester United in 1902. Manchester United is one of the most successful clubs in English football history, having won a record 20 league titles, 12 FA Cups, 5 League Cups, and a record 21 FA Community Shields. It has also won three UEFA Champions League titles, one UEFA Europa League title, one UEFA Super Cup, one Intercontinental Cup, and one FIFA Club World Cup. The club holds the record for most appearances in the Champions League, and the highest number of seasons spent in the top flight in English football.",1878
"Question: What made the song 'Bohemian Rhapsody' by Queen a hit? Context: 'Bohemian Rhapsody' is a song by the British rock band Queen. It was written by Freddie Mercury for the band's 1975 album A Night at the Opera. The song is a six-minute suite, consisting of several sections without a traditional chorus: an intro, a ballad segment, an operatic passage, a hard rock part, and a reflective coda. The song was a commercial success, becoming Queen's best-selling single, with over 6 million copies of the single sold worldwide. It topped the UK Singles Chart for 9 weeks and had several reentries, and went to number 4 on the Billboard Hot 100 in the US. The song is considered one of the greatest rock songs of all time.","The song's unique structure, Freddie Mercury's powerful vocals, and its commercial success made 'Bohemian Rhapsody' a hit."
"Question: What part of the cow is used to make osso bucco? Context: Ossobuco (pronounced (ˈɔsso ˈbuːko); Milanese: òss bus (ˈɔz ˈbys)) is a Milanese specialty of cross-cut veal shanks braised with vegetables, white wine and broth. It is often garnished with gremolata, a mixture of chopped parsley, garlic, and lemon zest.",Cross-cut veal shanks
Question: In what year did the Italian national team lose to the South Korean national team? Context: \u0418 \u0441\u043d\u043e\u0432\u0430 \u0443 \u0421\u043a\u0443\u0430\u0434\u0440\u044b \u0410\u0434\u0437\u0443\u0440\u0440\u044b \u0441\u043c\u0435\u043d\u0438\u043b\u0441\u044f \u043d\u0430\u0441\u0442\u0430\u0432\u043d\u0438\u043a \u2014 \u0432 \u0438\u0442\u0430\u043b\u044c\u044f\u043d\u0446\u044b \u043f\u0440\u043e\u0438\u0433\u0440\u0430\u043b\u0438 \u0441\u0431\u043e\u0440\u043d\u043e\u0439 \u042e\u0436\u043d\u043e\u0439 \u041a\u043e\u0440\u0435\u0438 \u0432 2002 \u0433\u043e\u0434\u0443.,2002
"Question: Who fired the first shot at Fort Sumter during the American Civil War? Context: The Battle of Fort Sumter (April 12 -- 13, 1861) was the bombardment of Fort Sumter near Charleston, South Carolina by the Confederate States Army, and the return gunfire and subsequent surrender by the United States Army, that started the American Civil War. The Confederate States Army was the first to open fire on Fort Sumter, marking the beginning of the war.",The Confederate States Army fired the first shot at Fort Sumter during the American Civil War.
"Question: What languages are spoken in the country where the Federal government of Brazil is located? Context: Brazil is a country located in South America. The federal government of Brazil is located in Brasilia, the capital city of Brazil. The official and national language of Brazil is Portuguese, which is spoken by the majority of the population. However, Brazil is a diverse country and has many other languages spoken as well, such as Italian and other European languages, as well as various indigenous languages.","Portuguese, Italian, other indigenous languages"
"Question: What year was Major League Soccer created? Context: Major League Soccer (MLS) is a professional soccer league sanctioned by the United States Soccer Federation which represents the sport's highest level in both the United States and Canada. The league is composed of 29 teams—26 in the United States and 3 in Canada. MLS is one of the major professional sports leagues in both countries and a member of the United States Soccer Federation, which is the United States' national soccer federation and a member of FIFA.",1993
"Question: What is the original name of the South African rock band Seether? Context: Seether are a South African rock band founded in May 1999 in Pretoria, Gauteng, South Africa. The band originally performed under the name Saron Gas until 2002, when they moved to the United States and changed it to Seether to avoid confusion with the industrial metal band Saron Gas.",Saron Gas
"Question: What year was Tottenham Hotspur F.C. established? Context: Tottenham Hotspur F.C. is an English professional football club based in Tottenham, London. The club was established in 1882, making it one of the oldest professional football clubs in the world. Tottenham Hotspur has won 2 league titles, 8 FA Cups, 4 League Cups, and has been a runner-up in the UEFA Champions League. The club's home ground is the Tottenham Hotspur Stadium, which opened in 2019, having previously played at White Hart Lane since 1899.",1882
"Question: What is the distinguishing feature of human communication compared to other animals? Context: The distinctive feature of human communication is the level of development of education. Humans have a much higher level of education development compared to other animals, which allows for more complex and sophisticated communication.",level of development of education
"Question: What year was Tottenham Hotspur F.C. established? Context: Tottenham Hotspur F.C. is an English professional football club based in Tottenham, London, that competes in the Premier League. The club was established in 1882, making it one of the oldest professional association football clubs in the world.",1882
"Question: What is the name of the structure formed in seed plants? Context: A semyazachatok, or semyapochka (lat. ovulum) is a structure formed in seed plants that develops into a seed after fertilization. It is the structure that contains the female gametophyte and is the precursor to the seed.","Semyazachatok, or semyapochka"
"Question: What type of language does the given context passage mention as being best suited for the task? Context: ""Слоговое письмо лучше всего подходит для языко..."", which translates to ""Syllabic writing is best suited for language...""",Syllabic
"Question: When was the UEFA Champions League founded? Context: The UEFA Champions League is an annual club football competition organised by the Union of European Football Associations (UEFA) and contested by top-division European clubs, deciding the competition winner through a group stage and knockout format. It is one of the most prestigious tournaments in the world and the highest level of club competition in European football, played by the national league champions (and, for some nations, one or more runners-up) of their national associations.",1955
"Question: What is the primary method of movement for central attackers or forwards in soccer? Context: У центрального нападающего, или центрфорварда (центральный форвард) - это футболист, который является главной ударной силой в нападении команды. Его основная задача - забивать голы. Центральные нападающие обычно размещаются ближе всех к воротам противника и стараются как можно чаще оказываться в выгодных позициях для завершения атак.",По штрафной сопернику
"Question: Who lifted Odysseus? Context: Mentions of fighting in literature are also encountered. The Odyssey, an ancient Greek epic poem attributed to Homer, tells the story of Odysseus and his journey home after the Trojan War. In one episode, the hero Odysseus is lifted by the Achaean warrior Ajax.",Ajax
"Question: What country from which Japan imports is the nation in which Samoan is a spoken language? Context: New Zealand, also known as the 'God's own', 'Land of the long white cloud', or 'Aotearoa', is a country that imports to Japan and has Samoan as one of its spoken languages.",New Zealand
"Question: Where do the San Francisco Giants play their home baseball games? Context: The San Francisco Giants are an American professional baseball team based in San Francisco, California. They compete in Major League Baseball (MLB) as a member club of the National League (NL) West division. The Giants play their home games at Oracle Park, formerly known as AT&T Park, which is located in the South Beach neighborhood of San Francisco.",Oracle Park
"Question: What is the approximate number of different substances that have been extracted from sponges? Context: С давних времён губки нашли применение в медицине. Их используют для очищения кожи, в косметологии, в хирургии, в качестве перевязочного материала. Также из губок выделяют различные вещества, которые используются в фармацевтике.",more than 5300
"Question: What was Ari Abramovich Sternfeld's work dedicated to? Context: The term 'cosmonaut' first appeared in the Russian language. It was coined by Ari Abramovich Sternfeld, a Soviet scientist and pioneer of astronautics, who used it in his 1930 book 'Towards Cosmic Sailing' ('К космическим полётам'). Sternfeld's work was dedicated to the problems of interplanetary travel.",interplanetary travel
"Question: Who would Rousseau consider the one who had that fateful rock moment? Context: The other major step in a person's life was the fateful rock moment, when a person decides to change their life path. According to the passage, the passage is about this rock moment in a person's life.",benefactor of people
"Question: What year did the Seattle Seahawks win the Super Bowl? Context: The Seattle Seahawks are a professional American football team based in Seattle, Washington. They compete in the National Football League (NFL) as a member club of the league's National Football Conference (NFC) West division. The Seahawks joined the NFL in 1976 as an expansion team. They have won three NFC championships, in 2005, 2013, and 2014, and have won one Super Bowl championship, in 2013.",2013
"Question: What are the tiny branches into which the bronchi are divided that are affected by asthma? Context: Asthma is a chronic illness in which the bronchioles, the tiny branches into which the bronchi are divided, become inflamed and narrow. The muscles around the bronchioles contract, which narrows the airways. Large amounts of mucus are produced, which further narrows the airways.",bronchioles
Question: In what year were the residents of the Jewish ghetto in the city accused? Context: In 1367 the residents of the Jewish ghetto in the city were accused of ritual murder and expelled from the city.,1367
"Question: What country is the city of Nicosia the capital of? Context: Nicosia is the capital of the Nicosia District. Nicosia was the capital of the new British colony. Nicosia became the capital of independent Cyprus in 1960. Nicosia or Lefkosia, Nicosia district, Cyprus. Nicosia is the capital of Cyprus.",Cyprus
"Question: What countries that border Russia have a country calling code greater than 372? Context: Russia is a transcontinental country located in both Eastern Europe and Northern Asia. It shares land borders with 14 countries, including Ukraine, Georgia, Azerbaijan, Mongolia, North Korea, and Belarus. These countries have varying country calling codes, with some being greater than 372 (the calling code for Estonia).","Ukraine, Georgia, Azerbaijan, Mongolia, North Korea"
"Question: What state has Mount St. Helens and has an official symbol of the Rhododendron Macrophyllum? Context: Mount St. Helens is an active stratovolcano located in Skamania County, Washington, in the Pacific Northwest region of the United States. It is situated 50 miles (80 km) northeast of Portland, Oregon and 100 miles (160 km) south of Seattle, Washington. The Rhododendron macrophyllum, also known as the Pacific rhododendron, is the official flower of the U.S. state of Washington.",Washington
"Question: What TV show with a runtime less than 30 minutes is filmed in New York City? Context: Flight of the Conchords is a comedy television series that debuted on HBO in 2007. The show follows the lives of a two-man folk music band from New Zealand, also named Flight of the Conchords, as they try to make it big in New York City. Each episode is less than 30 minutes long and the show is filmed on location in New York.",Flight of the Conchords
"Question: What country does S.A. Breweries Castle Lager beer come from? Context: The dataset provides information about the country of origin for S.A. Breweries Castle Lager beer, which is South Africa. The dataset also lists the countries that border South Africa, including Botswana, Lesotho, Mozambique, Namibia, Swaziland, and Zimbabwe.",South Africa
"Question: What are the main political parties in Ireland? Context: There are a number of political parties in Ireland, and coalition governments are common. The state is unusual as a developed nation in that politics is not primarily characterised by the left - right political divide. The two largest political parties are Fianna Fáil and Fine Gael, which have dominated Irish politics since the 1920s. Other parties represented in the Oireachtas (Irish parliament) include the Labour Party, Sinn Féin, the Green Party, and various independent representatives.","The main political parties in Ireland are Fianna Fáil, Fine Gael, the Labour Party, and Sinn Féin."
Question: What organization was created by supporters of terrorism? Context: Сторонники террора создали организацию Народная воля. The passage states that supporters of terrorism created an organization called 'Народная воля' (Narodnaya Volya or People's Will).,Народная воля (Narodnaya Volya or People's Will)
"Question: What is considered the 'fruit' in plant production? Context: Soil is the uppermost layer of the Earth's crust, composed of rock and mineral particles mixed with organic matter. It is a vital natural resource that supports the growth of plants, which in turn provide food, fiber, and other essential resources for humans and animals. The soil's characteristics, such as its texture, structure, and nutrient content, determine its suitability for different types of plant growth and agricultural production.","The term 'fruit' in plant production refers to the edible part of the plant that develops from the flower and contains the seeds. This includes a wide variety of plant parts such as apples, oranges, tomatoes, and grains like wheat and rice."
"Question: Who has coached the Minnesota Vikings and was coaching from the year after 2006? Context: The Minnesota Vikings are a professional American football team based in Minneapolis, Minnesota. They are members of the North Division of the National Football Conference (NFC) in the National Football League (NFL). The team has been coached by various individuals over the years, including Leslie Frazier and Mike Zimmer. Frazier served as the head coach of the Vikings from 2010 to 2013, while Zimmer has been the head coach since 2014.",Leslie Frazier and Mike Zimmer
"Question: What group was perceived by the public in the late 1970s? Context: In the spring of 1979, a conflict arose between two participants of the group - A. Makarevich and V. Tsoï. By the late 1970s, the group of Andrei Makarevich was perceived by the public as...",Andrei Makarevich's group
"Question: What district in Canada is represented by Joe Clark and is home to the Seneca Indians? Context: The Seneca Indians were a Native American people who historically inhabited the north-central region of what is now the U.S. state of New York. They were one of the six nations of the Iroquois Confederacy. Joe Clark is a Canadian politician who served as the 16th Prime Minister of Canada from 1979 to 1980. He represented the electoral district of Rocky Mountain in Alberta, Canada.",Ontario
"Question: How long was Ilya Bryzgalov with the Anaheim Ducks? Context: Ilya Bryzgalov is a Russian professional ice hockey goaltender who played in the National Hockey League (NHL) for the Mighty Ducks of Anaheim, Phoenix Coyotes, Philadelphia Flyers, and Minnesota Wild. He was drafted by the Mighty Ducks of Anaheim in the 2000 NHL Entry Draft and played for the Ducks from 2001 to 2007, helping the team reach the 2003 Stanley Cup Finals.","Ilya Bryzgalov was with the Anaheim Ducks from 2001 to 2007, a period of 6 years."
"Question: What did the National Depository Center (NDC) begin to do rapidly? Context: The National Depository Center (NDC) was founded on 21 June 1996. It has been rapidly increasing the volume of operations with securities, including transactions with government and corporate bonds, as well as shares of Russian joint-stock companies.",rapidly increase the volume of operations with securities
"Question: In what year did Wotton write the work De differentiis animalium? Context: Later (in the 4th-5th centuries AD) the Neoplatonists (Dexippus, Ammonius, Plotinus, Porphyry, Iamblichus, Proclus) developed the concept of the absolute, the One, as the first principle of the universe. They considered the One as the source of all being, as the absolute and transcendent principle that cannot be known directly, but only through its manifestations or hypostases (intellect, soul). The Neoplatonists sought to reconcile Platonic philosophy with religious mysticism.",1552
"Question: What is the population of Warsaw? Context: Warsaw (Polish: Warszawa [varˈʂava] ( listen); see also other names) is the capital and largest city of Poland. It stands on the Vistula River in east-central Poland, roughly 260 kilometres (160 mi) from the Baltic Sea and 300 kilometres (190 mi) from the Carpathian Mountains. Its population is estimated at 1.740 million residents within a greater metropolitan area of 2.666 million residents, which makes Warsaw the 9th most-populous capital city in the European Union. The city limits cover 516.9 square kilometres (199.6 sq mi), while the metropolitan area covers 6,100.43 square kilometres (2,355.39 sq mi).",1.740 million
"Question: What type of polymer is Carbin? Context: Carbin is a linear carbon polymer. In the molecule of carbin, the carbon atoms are connected in a linear structure.",Carbin is a linear polymer of carbon.
"Question: What did Leon Prochnik's family do to escape the Nazis? Context: Leon Prochnik was 6 years old when his family fled Poland as Hitler's army invaded the country. Prochnik admits that his family's escape from the Nazis was more like 'Willy Wonka & the Chocolate Factory' than 'The Sound of Music', suggesting they had to use unconventional or creative means to escape.",smuggled
